,Unnamed: 0,name,playerId,position,age,games_played,goals,points,pAssists,sAssists,icetime_per_game,ppg,apg,gpg,goalsFor_team,Predicted Games Played Percentage,Predicted Games Played,Predicted Goals Scored Percentage,Predicted Goals Scored per 82 Games,Predicted Assists Percentage,Predicted Assists per 82 Games,headshot
294,2453,Michael Bunting,8478047,L,29,76,19.0,38.0,12.0,7.0,15.53048245614035,0.5,0.25,0.25,212.0,0.8735976,72.0,0.26181704,22.0,0.28661957,24.0,https://assets.nhle.com/mugs/nhl/20242025/NSH/8478047.png
295,2461,Gustav Forsling,8478055,D,28,80,11.0,31.0,10.0,10.0,22.94770833333333,0.3875,0.25,0.1375,246.0,0.9081699,75.0,0.099626236,9.0,0.31030825,26.0,https://assets.nhle.com/mugs/nhl/20242025/FLA/8478055.png
296,2468,Dakota Joshua,8478057,C,28,57,7.0,14.0,5.0,2.0,12.960818713450292,0.2456140350877192,0.1228070175438596,0.1228070175438596,233.0,0.7485694,62.0,0.12885106,11.0,0.13663045,12.0,https://assets.nhle.com/mugs/nhl/20242025/VAN/8478057.png
297,2487,Kevin Labanc,8478099,R,29,34,2.0,12.0,2.0,8.0,10.494607843137254,0.3529411764705882,0.2941176470588235,0.0588235294117647,267.0,0.65918016,55.0,0.09475616,8.0,0.13774046,12.0,https://assets.nhle.com/mugs/nhl/20242025/CBJ/8478099.png
298,2499,Victor Olofsson,8478109,L,29,56,15.0,29.0,10.0,4.0,14.497321428571428,0.5178571428571429,0.25,0.2678571428571428,274.0,0.7895857,65.0,0.2121424,18.0,0.24589507,21.0,https://assets.nhle.com/mugs/nhl/20242025/VGK/8478109.png
299,2505,Pierre Engvall,8478115,L,28,62,8.0,15.0,2.0,5.0,11.817473118279567,0.2419354838709677,0.1129032258064516,0.1290322580645161,222.0,0.685852,57.0,0.109555416,9.0,0.15111229,13.0,https://assets.nhle.com/mugs/nhl/20242025/NYI/8478115.png
300,2513,Jake Evans,8478133,C,28,82,13.0,36.0,17.0,6.0,15.553658536585369,0.4390243902439024,0.2804878048780488,0.1585365853658536,243.0,0.8700805,72.0,0.14522342,12.0,0.24181972,20.0,https://assets.nhle.com/mugs/nhl/20242025/MTL/8478133.png
301,2518,Jake Middleton,8478136,D,28,67,8.0,21.0,7.0,6.0,21.87437810945273,0.3134328358208955,0.1940298507462686,0.1194029850746268,225.0,0.83048725,69.0,0.06368139,6.0,0.19779599,17.0,https://assets.nhle.com/mugs/nhl/20242025/MIN/8478136.png
302,2522,Matthew Highmore,8478146,C,28,41,2.0,6.0,3.0,1.0,11.165040650406503,0.1463414634146341,0.0975609756097561,0.048780487804878,242.0,0.37506112,31.0,0.06107921,6.0,0.09458384,8.0,https://assets.nhle.com/mugs/nhl/20242025/OTT/8478146.png
303,2523,Bokondji Imama,8478147,L,28,16,1.0,1.0,0.0,0.0,5.665625,0.0625,0.0,0.0625,242.0,0.24878894,21.0,0.04239542,4.0,0.07680358,7.0,https://assets.nhle.com/mugs/nhl/20242025/PIT/8478147.png
304,2526,Darren Raddysh,8478178,D,28,73,6.0,37.0,12.0,19.0,17.299771689497717,0.5068493150684932,0.4246575342465753,0.0821917808219178,292.0,0.8588928,71.0,0.08298253,7.0,0.25753084,22.0,https://assets.nhle.com/mugs/nhl/20242025/TBL/8478178.png
305,2537,Andrew Mangiapane,8478233,L,28,81,14.0,28.0,9.0,5.0,13.026337448559673,0.345679012345679,0.1728395061728395,0.1728395061728395,286.0,0.8841832,73.0,0.16700302,14.0,0.20565571,17.0,https://assets.nhle.com/mugs/nhl/20242025/WSH/8478233.png
306,2543,Frank Vatrano,8478366,R,30,81,21.0,45.0,8.0,16.0,17.545267489711936,0.5555555555555556,0.2962962962962963,0.2592592592592592,217.0,0.94561213,78.0,0.28312248,24.0,0.2724806,23.0,https://assets.nhle.com/mugs/nhl/20242025/ANA/8478366.png
307,2550,Noah Hanifin,8478396,D,27,80,10.0,39.0,17.0,12.0,21.5525,0.4875,0.3625,0.125,274.0,0.9090028,75.0,0.111185215,10.0,0.34441474,29.0,https://assets.nhle.com/mugs/nhl/20242025/VGK/8478396.png
308,2556,Rasmus Andersson,8478397,D,28,81,11.0,31.0,7.0,13.0,23.985185185185184,0.382716049382716,0.2469135802469135,0.1358024691358024,220.0,0.9266038,76.0,0.09527119,8.0,0.3466527,29.0,https://assets.nhle.com/mugs/nhl/20242025/CGY/8478397.png
309,2562,Kyle Connor,8478398,L,28,82,41.0,97.0,31.0,25.0,20.39471544715447,1.1829268292682926,0.6829268292682927,0.5,275.0,0.89824814,74.0,0.4777283,40.0,0.6729944,56.0,https://assets.nhle.com/mugs/nhl/20242025/WPG/8478398.png
310,2568,Jonas Siegenthaler,8478399,D,27,55,2.0,9.0,1.0,6.0,19.60151515151515,0.1636363636363636,0.1272727272727272,0.0363636363636363,240.0,0.76136893,63.0,0.038249116,4.0,0.16372217,14.0,https://assets.nhle.com/mugs/nhl/20242025/NJD/8478399.png
311,2579,Pavel Zacha,8478401,C,27,82,14.0,47.0,21.0,12.0,19.06239837398374,0.573170731707317,0.4024390243902439,0.1707317073170731,222.0,0.9309562,77.0,0.23081836,19.0,0.4000997,33.0,https://assets.nhle.com/mugs/nhl/20242025/BOS/8478401.png
312,2585,Connor McDavid,8478402,C,27,67,26.0,100.0,50.0,24.0,22.03134328358209,1.492537313432836,1.1044776119402986,0.3880597014925373,259.0,0.88583416,73.0,0.47066802,39.0,1.0340686,85.0,https://assets.nhle.com/mugs/nhl/20242025/EDM/8478402.png
313,2591,Jack Eichel,8478403,C,28,77,28.0,94.0,27.0,39.0,20.533549783549784,1.2207792207792207,0.8571428571428571,0.3636363636363636,274.0,0.8612151,71.0,0.37492567,31.0,0.69146013,57.0,https://assets.nhle.com/mugs/nhl/20242025/VGK/8478403.png
314,2597,Vince Dunn,8478407,D,28,62,11.0,39.0,12.0,16.0,22.07903225806452,0.6290322580645161,0.4516129032258064,0.1774193548387097,245.0,0.8178885,68.0,0.1487087,13.0,0.49113768,41.0,https://assets.nhle.com/mugs/nhl/20242025/SEA/8478407.png
315,2603,Travis Dermott,8478408,D,28,19,0.0,0.0,0.0,0.0,12.27280701754386,0.0,0.0,0.0,225.0,0.33818933,28.0,0.027363304,3.0,0.09305255,8.0,https://assets.nhle.com/mugs/nhl/20242025/EDM/8478408.png
316,2606,Anthony Richard,8478409,C,28,15,2.0,6.0,4.0,0.0,12.363333333333332,0.4,0.2666666666666666,0.1333333333333333,232.0,0.3128793,26.0,0.103558496,9.0,0.105597064,9.0,https://assets.nhle.com/mugs/nhl/20242025/PHI/8478409.png
317,2612,Jordan Greenway,8478413,L,27,34,3.0,8.0,4.0,1.0,15.074019607843136,0.2352941176470588,0.1470588235294117,0.088235294117647,265.0,0.59026426,49.0,0.096191294,8.0,0.17239368,15.0,https://assets.nhle.com/mugs/nhl/20242025/BUF/8478413.png
318,2618,Timo Meier,8478414,R,28,80,26.0,53.0,14.0,13.0,17.859583333333333,0.6625,0.3375,0.325,240.0,0.8864998,73.0,0.36630672,31.0,0.3734388,31.0,https://assets.nhle.com/mugs/nhl/20242025/NJD/8478414.png
319,2627,Erik Cernak,8478416,D,27,76,3.0,21.0,8.0,10.0,18.26052631578948,0.2763157894736842,0.2368421052631578,0.0394736842105263,292.0,0.7813576,65.0,0.04281197,4.0,0.17829512,15.0,https://assets.nhle.com/mugs/nhl/20242025/TBL/8478416.png
320,2633,Mikko Rantanen,8478420,R,28,82,32.0,88.0,34.0,22.0,21.24918699186992,1.0731707317073171,0.6829268292682927,0.3902439024390244,275.0,0.94725794,78.0,0.46911377,39.0,0.7640525,63.0,https://assets.nhle.com/mugs/nhl/20242025/DAL/8478420.png
321,2637,A.J. Greer,8478421,L,28,81,6.0,17.0,10.0,1.0,9.59320987654321,0.2098765432098765,0.1358024691358024,0.074074074074074,246.0,0.7128687,59.0,0.09198268,8.0,0.10302453,9.0,https://assets.nhle.com/mugs/nhl/20242025/FLA/8478421.png
322,2643,Jansen Harkins,8478424,C,27,62,2.0,6.0,1.0,3.0,10.92741935483871,0.0967741935483871,0.064516129032258,0.032258064516129,217.0,0.6034328,50.0,0.059405692,5.0,0.06901879,6.0,https://assets.nhle.com/mugs/nhl/20242025/ANA/8478424.png
323,2650,Sebastian Aho,8478427,C,27,79,29.0,74.0,33.0,12.0,20.100210970464136,0.9367088607594936,0.569620253164557,0.3670886075949367,266.0,0.9104471,75.0,0.4647581,39.0,0.5463996,45.0,https://assets.nhle.com/mugs/nhl/20242025/CAR/8478427.png
324,2655,Oliver Kylington,8478430,D,27,19,1.0,5.0,4.0,0.0,12.294736842105262,0.2631578947368421,0.2105263157894736,0.0526315789473684,217.0,0.303435,25.0,0.04543864,4.0,0.13577229,12.0,https://assets.nhle.com/mugs/nhl/20242025/ANA/8478430.png
325,2664,Christian Fischer,8478432,R,27,46,1.0,7.0,3.0,3.0,11.11413043478261,0.1521739130434782,0.1304347826086956,0.0217391304347826,267.0,0.4802436,40.0,0.07075643,6.0,0.098327816,9.0,https://assets.nhle.com/mugs/nhl/20242025/CBJ/8478432.png
326,2669,Keegan Kolesar,8478434,R,27,82,12.0,30.0,9.0,9.0,13.193902439024392,0.3658536585365853,0.2195121951219512,0.1463414634146341,274.0,0.8755663,72.0,0.13548131,12.0,0.20330441,17.0,https://assets.nhle.com/mugs/nhl/20242025/VGK/8478434.png
327,2673,Tommy Novak,8478438,C,27,54,13.0,22.0,7.0,2.0,13.231172839506174,0.4074074074074074,0.1666666666666666,0.2407407407407407,242.0,0.7554628,62.0,0.17724435,15.0,0.24206112,20.0,https://assets.nhle.com/mugs/nhl/20242025/PIT/8478438.png
328,2679,Travis Konecny,8478439,R,27,82,24.0,76.0,35.0,17.0,20.602845528455287,0.926829268292683,0.6341463414634146,0.2926829268292683,232.0,0.9108005,75.0,0.34771606,29.0,0.5542729,46.0,https://assets.nhle.com/mugs/nhl/20242025/PHI/8478439.png
329,2685,Dylan Strome,8478440,C,27,82,29.0,82.0,27.0,26.0,17.383739837398373,1.0,0.6463414634146342,0.3536585365853658,286.0,0.9463889,78.0,0.33350325,28.0,0.48307848,40.0,https://assets.nhle.com/mugs/nhl/20242025/WSH/8478440.png
330,2691,Brandon Carlo,8478443,D,28,83,1.0,12.0,1.0,10.0,18.9,0.144578313253012,0.1325301204819277,0.0120481927710843,267.0,0.8716894,72.0,0.039437238,4.0,0.15313953,13.0,https://assets.nhle.com/mugs/nhl/20242025/TOR/8478443.png
331,2697,Brock Boeser,8478444,R,27,75,25.0,50.0,12.0,13.0,18.16133333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,233.0,0.91409236,75.0,0.31814831,27.0,0.40662208,34.0,https://assets.nhle.com/mugs/nhl/20242025/VAN/8478444.png
332,2703,Mathew Barzal,8478445,C,27,30,6.0,20.0,11.0,3.0,20.349444444444444,0.6666666666666666,0.4666666666666667,0.2,222.0,0.8532811,70.0,0.2169693,18.0,0.5426363,45.0,https://assets.nhle.com/mugs/nhl/20242025/NYI/8478445.png
333,2711,Roope Hintz,8478449,C,28,76,28.0,67.0,27.0,12.0,16.89122807017544,0.881578947368421,0.5131578947368421,0.3684210526315789,275.0,0.9144083,75.0,0.3982112,33.0,0.43580422,36.0,https://assets.nhle.com/mugs/nhl/20242025/DAL/8478449.png
334,2714,Parker Wotherspoon,8478450,D,27,55,1.0,7.0,5.0,1.0,18.02909090909091,0.1272727272727272,0.109090909090909,0.0181818181818181,222.0,0.7133505,59.0,0.0324084,3.0,0.11651896,10.0,https://assets.nhle.com/mugs/nhl/20242025/BOS/8478450.png
335,2728,Noah Juulsen,8478454,D,27,35,0.0,0.0,0.0,0.0,16.290476190476188,0.0,0.0,0.0,233.0,0.38465485,32.0,0.028071558,3.0,0.12252259,11.0,https://assets.nhle.com/mugs/nhl/20242025/VAN/8478454.png
336,2736,Jack Roslovic,8478458,C,27,81,22.0,39.0,9.0,8.0,13.82119341563786,0.4814814814814814,0.2098765432098765,0.2716049382716049,266.0,0.86720383,72.0,0.19513336,17.0,0.2936685,25.0,https://assets.nhle.com/mugs/nhl/20242025/CAR/8478458.png
337,2742,Zach Werenski,8478460,D,27,81,23.0,82.0,32.0,27.0,26.74526748971193,1.0123456790123455,0.7283950617283951,0.2839506172839506,267.0,0.8471903,70.0,0.22374846,19.0,0.58947587,49.0,https://assets.nhle.com/mugs/nhl/20242025/CBJ/8478460.png
338,2748,Nicolas Roy,8478462,C,27,71,15.0,31.0,8.0,8.0,15.217840375586857,0.4366197183098591,0.2253521126760563,0.2112676056338028,274.0,0.80889904,67.0,0.18912348,16.0,0.24897774,21.0,https://assets.nhle.com/mugs/nhl/20242025/VGK/8478462.png
339,2754,Anthony Beauvillier,8478463,L,27,81,15.0,25.0,4.0,6.0,12.874074074074072,0.3086419753086419,0.1234567901234567,0.1851851851851851,286.0,0.8212519,68.0,0.15383583,13.0,0.19798048,17.0,https://assets.nhle.com/mugs/nhl/20242025/WSH/8478463.png
340,2761,Daniel Sprong,8478466,R,27,30,2.0,7.0,4.0,1.0,12.197222222222225,0.2333333333333333,0.1666666666666666,0.0666666666666666,240.0,0.502142,42.0,0.12936114,11.0,0.15533832,13.0,https://assets.nhle.com/mugs/nhl/20242025/NJD/8478466.png
341,2768,Jeremy Lauzon,8478468,D,27,28,0.0,1.0,0.0,1.0,17.97142857142857,0.0357142857142857,0.0357142857142857,0.0,212.0,0.5732049,48.0,0.029564483,3.0,0.12511548,11.0,https://assets.nhle.com/mugs/nhl/20242025/NSH/8478468.png
342,2774,Thomas Chabot,8478469,D,27,80,9.0,45.0,18.0,18.0,23.024166666666662,0.5625,0.45,0.1125,242.0,0.84373796,70.0,0.11899091,10.0,0.4621265,38.0,https://assets.nhle.com/mugs/nhl/20242025/OTT/8478469.png
343,2780,Mathieu Joseph,8478472,R,27,60,4.0,14.0,6.0,4.0,11.9075,0.2333333333333333,0.1666666666666666,0.0666666666666666,250.0,0.64812523,54.0,0.10594398,9.0,0.1590028,14.0,https://assets.nhle.com/mugs/nhl/20242025/STL/8478472.png
344,2786,Lawson Crouse,8478474,L,27,81,12.0,18.0,3.0,3.0,13.729629629629628,0.2222222222222222,0.074074074074074,0.1481481481481481,240.0,0.8295614,69.0,0.17564285,15.0,0.17692272,15.0,https://assets.nhle.com/mugs/nhl/20242025/UTA/8478474.png
345,2793,Mitchell Stephens,8478477,C,27,28,1.0,3.0,2.0,0.0,9.225595238095238,0.1071428571428571,0.0714285714285714,0.0357142857142857,245.0,0.38218716,32.0,0.053179506,5.0,0.06788035,6.0,https://assets.nhle.com/mugs/nhl/20242025/SEA/8478477.png
346,2799,Mitch Marner,8478483,R,27,81,27.0,102.0,47.0,28.0,21.31543209876543,1.2592592592592593,0.925925925925926,0.3333333333333333,267.0,0.89438516,74.0,0.35500637,30.0,0.9652177,80.0,https://assets.nhle.com/mugs/nhl/20242025/TOR/8478483.png
347,2809,Joel Eriksson Ek,8478493,C,27,46,14.0,29.0,9.0,6.0,19.76630434782609,0.6304347826086957,0.3260869565217391,0.3043478260869565,225.0,0.8746929,72.0,0.29915392,25.0,0.4297419,36.0,https://assets.nhle.com/mugs/nhl/20242025/MIN/8478493.png
348,2820,Jake DeBrusk,8478498,L,28,82,28.0,48.0,8.0,12.0,16.649186991869918,0.5853658536585366,0.2439024390243902,0.3414634146341463,233.0,0.90269715,75.0,0.28883725,24.0,0.26523998,22.0,https://assets.nhle.com/mugs/nhl/20242025/VAN/8478498.png
349,2826,Ivan Provorov,8478500,D,27,82,7.0,33.0,12.0,14.0,23.353861788617888,0.4024390243902439,0.3170731707317073,0.0853658536585365,267.0,0.9466034,78.0,0.072201386,6.0,0.3236246,27.0,https://assets.nhle.com/mugs/nhl/20242025/CBJ/8478500.png
350,2830,Dennis Gilbert,8478502,D,28,29,0.0,6.0,2.0,4.0,10.477586206896552,0.2068965517241379,0.2068965517241379,0.0,242.0,0.2405715,20.0,0.037383996,4.0,0.09274678,8.0,https://assets.nhle.com/mugs/nhl/20242025/OTT/8478502.png
351,2838,John Marino,8478507,D,27,35,1.0,14.0,7.0,6.0,21.167142857142856,0.4,0.3714285714285714,0.0285714285714285,240.0,0.8008012,66.0,0.05304188,5.0,0.25639012,22.0,https://assets.nhle.com/mugs/nhl/20242025/UTA/8478507.png
352,2844,Yakov Trenin,8478508,C,27,76,7.0,15.0,5.0,3.0,12.516447368421051,0.1973684210526315,0.1052631578947368,0.0921052631578947,225.0,0.76934713,64.0,0.11704773,10.0,0.117608145,10.0,https://assets.nhle.com/mugs/nhl/20242025/MIN/8478508.png
353,2854,Anthony Cirelli,8478519,C,27,80,27.0,59.0,16.0,16.0,18.690416666666668,0.7375,0.4,0.3375,292.0,0.9018883,74.0,0.2602769,22.0,0.3634328,30.0,https://assets.nhle.com/mugs/nhl/20242025/TBL/8478519.png
354,2862,Evan Rodrigues,8478542,C,31,82,15.0,32.0,6.0,11.0,15.21910569105691,0.3902439024390244,0.2073170731707317,0.1829268292682926,246.0,0.88953686,73.0,0.16696183,14.0,0.23058593,19.0,https://assets.nhle.com/mugs/nhl/20242025/FLA/8478542.png
355,2868,Artemi Panarin,8478550,L,33,80,37.0,89.0,27.0,25.0,19.683125,1.1125,0.65,0.4625,255.0,0.9007728,74.0,0.40352872,34.0,0.6913131,57.0,https://assets.nhle.com/mugs/nhl/20242025/NYR/8478550.png
356,2877,Noel Acciari,8478569,C,33,79,5.0,12.0,5.0,2.0,13.759493670886076,0.1518987341772152,0.0886075949367088,0.0632911392405063,242.0,0.72677356,60.0,0.10290163,9.0,0.10060748,9.0,https://assets.nhle.com/mugs/nhl/20242025/PIT/8478569.png
357,2883,Derek Ryan,8478585,C,38,36,1.0,6.0,2.0,3.0,9.356018518518518,0.1666666666666666,0.1388888888888889,0.0277777777777777,259.0,0.43309733,36.0,0.06061709,5.0,0.07899207,7.0,https://assets.nhle.com/mugs/nhl/20242025/EDM/8478585.png
358,2888,Kevin Stenlund,8478831,C,28,82,14.0,28.0,8.0,6.0,14.351016260162602,0.3414634146341463,0.1707317073170731,0.1707317073170731,240.0,0.82282656,68.0,0.115100965,10.0,0.14840825,13.0,https://assets.nhle.com/mugs/nhl/20242025/UTA/8478831.png
359,2895,Will Borgen,8478840,D,28,84,5.0,15.0,4.0,6.0,17.08154761904762,0.1785714285714285,0.119047619047619,0.0595238095238095,255.0,0.8618771,71.0,0.035562932,3.0,0.17339751,15.0,https://assets.nhle.com/mugs/nhl/20242025/NYR/8478840.png
360,2908,Alexandre Carrier,8478851,D,28,79,3.0,25.0,11.0,11.0,20.58691983122363,0.3164556962025316,0.2784810126582278,0.0379746835443038,243.0,0.78054416,65.0,0.043378677,4.0,0.21444134,18.0,https://assets.nhle.com/mugs/nhl/20242025/MTL/8478851.png
361,2910,Ryan Shea,8478854,D,27,39,2.0,5.0,3.0,0.0,16.726068376068376,0.1282051282051282,0.0769230769230769,0.0512820512820512,242.0,0.48698536,40.0,0.024201006,2.0,0.1174712,10.0,https://assets.nhle.com/mugs/nhl/20242025/PIT/8478854.png
362,2916,Conor Garland,8478856,R,28,81,19.0,50.0,20.0,11.0,18.6545267489712,0.6172839506172839,0.382716049382716,0.2345679012345679,233.0,0.9253346,76.0,0.21731159,18.0,0.36024016,30.0,https://assets.nhle.com/mugs/nhl/20242025/VAN/8478856.png
363,2922,Niko Mikkola,8478859,D,28,76,6.0,22.0,3.0,13.0,20.19429824561404,0.2894736842105263,0.2105263157894736,0.0789473684210526,246.0,0.88226193,73.0,0.05370234,5.0,0.1896282,16.0,https://assets.nhle.com/mugs/nhl/20242025/FLA/8478859.png
364,2927,Kirill Kaprizov,8478864,L,27,41,25.0,56.0,22.0,9.0,22.467073170731705,1.3658536585365857,0.7560975609756098,0.6097560975609756,225.0,0.86998177,72.0,0.5301269,44.0,0.7688153,64.0,https://assets.nhle.com/mugs/nhl/20242025/MIN/8478864.png
365,2942,Troy Terry,8478873,R,27,77,21.0,55.0,16.0,18.0,18.8491341991342,0.7142857142857143,0.4415584415584415,0.2727272727272727,217.0,0.88787663,73.0,0.28086737,24.0,0.44077933,37.0,https://assets.nhle.com/mugs/nhl/20242025/ANA/8478873.png
366,2946,Adam Gaudette,8478874,R,28,81,19.0,26.0,4.0,3.0,10.422427983539094,0.3209876543209876,0.0864197530864197,0.2345679012345679,242.0,0.6934311,57.0,0.12869252,11.0,0.1435945,12.0,https://assets.nhle.com/mugs/nhl/20242025/OTT/8478874.png
367,2952,Vladislav Gavrikov,8478882,D,29,82,5.0,30.0,9.0,16.0,23.08658536585365,0.3658536585365853,0.3048780487804878,0.0609756097560975,249.0,0.9216577,76.0,0.06994012,6.0,0.27459982,23.0,https://assets.nhle.com/mugs/nhl/20242025/LAK/8478882.png
368,2958,Mason Appleton,8478891,C,28,71,10.0,22.0,8.0,4.0,14.831220657276996,0.3098591549295774,0.1690140845070422,0.1408450704225352,275.0,0.8123018,67.0,0.12647317,11.0,0.2005049,17.0,https://assets.nhle.com/mugs/nhl/20242025/WPG/8478891.png
369,2963,Steven Lorentz,8478904,C,28,80,8.0,19.0,5.0,6.0,10.552916666666668,0.2375,0.1375,0.1,267.0,0.73467493,61.0,0.08839782,8.0,0.10734268,9.0,https://assets.nhle.com/mugs/nhl/20242025/TOR/8478904.png
370,2971,Matt Roy,8478911,D,29,69,3.0,24.0,13.0,8.0,19.878985507246377,0.3478260869565217,0.3043478260869565,0.0434782608695652,286.0,0.87096494,72.0,0.053118248,5.0,0.22781362,19.0,https://assets.nhle.com/mugs/nhl/20242025/WSH/8478911.png
371,2981,Jalen Chatfield,8478970,D,28,79,7.0,18.0,4.0,7.0,18.877848101265823,0.2278481012658227,0.1392405063291139,0.0886075949367088,266.0,0.7905475,65.0,0.04293475,4.0,0.16492404,14.0,https://assets.nhle.com/mugs/nhl/20242025/CAR/8478970.png
372,2986,Mason Marchment,8478975,L,29,62,22.0,47.0,18.0,7.0,15.33978494623656,0.7580645161290323,0.4032258064516129,0.3548387096774194,275.0,0.79646033,66.0,0.27110127,23.0,0.33789983,28.0,https://assets.nhle.com/mugs/nhl/20242025/DAL/8478975.png
373,2989,Rodrigo Abols,8479022,C,28,22,2.0,5.0,1.0,2.0,9.190151515151516,0.2272727272727272,0.1363636363636363,0.0909090909090909,232.0,0.36193207,30.0,0.08163625,7.0,0.07996377,7.0,https://assets.nhle.com/mugs/nhl/20242025/PHI/8479022.png
374,2994,Philippe Myers,8479026,D,27,36,2.0,5.0,0.0,3.0,16.23009259259259,0.1388888888888889,0.0833333333333333,0.0555555555555555,267.0,0.4052892,34.0,0.030914802,3.0,0.12142412,10.0,https://assets.nhle.com/mugs/nhl/20242025/TOR/8479026.png
375,2999,Ryan Lomberg,8479066,L,30,80,3.0,13.0,7.0,3.0,8.655,0.1625,0.125,0.0375,220.0,0.66226757,55.0,0.07642973,7.0,0.09120919,8.0,https://assets.nhle.com/mugs/nhl/20242025/CGY/8479066.png
376,3006,Kevin Rooney,8479291,C,31,70,5.0,10.0,2.0,3.0,9.416666666666666,0.1428571428571428,0.0714285714285714,0.0714285714285714,220.0,0.58023125,48.0,0.07019305,6.0,0.07940695,7.0,https://assets.nhle.com/mugs/nhl/20242025/CGY/8479291.png
377,3012,Brandon Tanev,8479293,L,33,79,10.0,22.0,8.0,4.0,13.226793248945148,0.2784810126582278,0.1518987341772152,0.1265822784810126,275.0,0.7679605,63.0,0.12161735,10.0,0.14056018,12.0,https://assets.nhle.com/mugs/nhl/20242025/WPG/8479293.png
378,3018,Matthew Tkachuk,8479314,L,27,52,22.0,57.0,23.0,12.0,18.231410256410257,1.0961538461538465,0.6730769230769231,0.4230769230769231,246.0,0.8648409,71.0,0.43501708,36.0,0.7192108,59.0,https://assets.nhle.com/mugs/nhl/20242025/FLA/8479314.png
379,3022,Joey Anderson,8479315,R,26,18,0.0,1.0,1.0,0.0,12.39351851851852,0.0555555555555555,0.0555555555555555,0.0,224.0,0.26691413,22.0,0.061846588,6.0,0.08661037,8.0,https://assets.nhle.com/mugs/nhl/20242025/CHI/8479315.png
380,3028,Luke Kunin,8479316,C,27,75,11.0,18.0,4.0,3.0,14.690444444444443,0.24,0.0933333333333333,0.1466666666666666,267.0,0.80202603,66.0,0.13111071,11.0,0.15780543,13.0,https://assets.nhle.com/mugs/nhl/20242025/CBJ/8479316.png
381,3034,Auston Matthews,8479318,C,27,67,33.0,78.0,27.0,18.0,20.47213930348259,1.164179104477612,0.6716417910447762,0.4925373134328358,267.0,0.8921796,74.0,0.5611153,47.0,0.7339776,61.0,https://assets.nhle.com/mugs/nhl/20242025/TOR/8479318.png
382,3042,Adam Fox,8479323,D,26,74,10.0,61.0,30.0,21.0,23.24887387387388,0.8243243243243243,0.6891891891891891,0.1351351351351351,255.0,0.8701485,72.0,0.17897148,15.0,0.7196954,60.0,https://assets.nhle.com/mugs/nhl/20242025/NYR/8479323.png
383,3048,Ryan Lindgren,8479324,D,26,72,4.0,22.0,5.0,13.0,19.703935185185188,0.3055555555555556,0.25,0.0555555555555555,273.0,0.84988344,70.0,0.04559336,4.0,0.2117725,18.0,https://assets.nhle.com/mugs/nhl/20242025/COL/8479324.png
384,3054,Charlie McAvoy,8479325,D,27,50,7.0,23.0,7.0,9.0,23.67033333333333,0.46,0.32,0.14,222.0,0.79319894,66.0,0.11615158,10.0,0.42911005,36.0,https://assets.nhle.com/mugs/nhl/20242025/BOS/8479325.png
385,3073,Carl Grundstrom,8479336,R,27,56,3.0,9.0,5.0,1.0,9.596428571428572,0.1607142857142857,0.1071428571428571,0.0535714285714285,208.0,0.6067536,50.0,0.097749166,9.0,0.097873226,9.0,https://assets.nhle.com/mugs/nhl/20242025/SJS/8479336.png
